ticker,tte_bucket,side,p_cal,entry_price,ev,min_edge,win,pnl,y_true
KXBTC15M-26JAN180015-15,440,YES,0.2443,0.203,0.0413,0.025,0,-0.203,0
KXBTC15M-26JAN180015-15,460,YES,0.2482,0.163,0.0852,0.025,0,-0.163,0
KXBTC15M-26JAN180015-15,480,YES,0.2656,0.173,0.0926,0.025,0,-0.173,0
KXBTC15M-26JAN180015-15,500,YES,0.2561,0.173,0.0831,0.025,0,-0.173,0
KXBTC15M-26JAN180015-15,520,YES,0.2565,0.173,0.0835,0.025,0,-0.173,0
KXBTC15M-26JAN180015-15,540,YES,0.3062,0.173,0.1332,0.025,0,-0.173,0
KXBTC15M-26JAN180015-15,560,YES,0.2794,0.163,0.1164,0.025,0,-0.163,0
KXBTC15M-26JAN180015-15,580,YES,0.2882,0.163,0.1252,0.025,0,-0.163,0
KXBTC15M-26JAN180015-15,600,YES,0.3267,0.183,0.1437,0.05,0,-0.183,0
KXBTC15M-26JAN180015-15,620,YES,0.3045,0.173,0.1315,0.05,0,-0.173,0
KXBTC15M-26JAN180015-15,640,YES,0.2991,0.203,0.0961,0.05,0,-0.203,0
KXBTC15M-26JAN180015-15,660,YES,0.3186,0.213,0.1056,0.05,0,-0.213,0
KXBTC15M-26JAN180015-15,680,YES,0.3243,0.233,0.0913,0.05,0,-0.233,0
KXBTC15M-26JAN180015-15,700,YES,0.3423,0.223,0.1193,0.05,0,-0.223,0
KXBTC15M-26JAN180015-15,720,YES,0.3416,0.203,0.1386,0.05,0,-0.203,0
KXBTC15M-26JAN180245-45,80,YES,0.046,0.013,0.033,0.01,0,-0.013,0
KXBTC15M-26JAN180245-45,100,YES,0.0674,0.013,0.0544,0.01,0,-0.013,0
KXBTC15M-26JAN180245-45,120,YES,0.0398,0.013,0.0268,0.01,0,-0.013,0
KXBTC15M-26JAN180245-45,180,YES,0.0455,0.023,0.0225,0.01,0,-0.023,0
KXBTC15M-26JAN180245-45,200,YES,0.0533,0.023,0.0303,0.01,0,-0.023,0
KXBTC15M-26JAN180245-45,220,YES,0.0644,0.023,0.0414,0.01,0,-0.023,0
KXBTC15M-26JAN180245-45,240,YES,0.0697,0.023,0.0467,0.01,0,-0.023,0
KXBTC15M-26JAN180245-45,260,YES,0.072,0.023,0.049,0.01,0,-0.023,0
KXBTC15M-26JAN180245-45,280,YES,0.0679,0.043,0.0249,0.01,0,-0.043,0
KXBTC15M-26JAN180245-45,300,YES,0.0935,0.053,0.0405,0.01,0,-0.053,0
KXBTC15M-26JAN180245-45,320,YES,0.0796,0.053,0.0266,0.01,0,-0.053,0
KXBTC15M-26JAN180245-45,340,YES,0.1179,0.073,0.0449,0.01,0,-0.073,0
KXBTC15M-26JAN180245-45,360,YES,0.1373,0.073,0.0643,0.025,0,-0.073,0
KXBTC15M-26JAN180245-45,380,YES,0.15,0.103,0.047,0.025,0,-0.103,0
KXBTC15M-26JAN180245-45,420,YES,0.1642,0.073,0.0912,0.025,0,-0.073,0
KXBTC15M-26JAN180245-45,440,YES,0.1497,0.093,0.0567,0.025,0,-0.093,0
KXBTC15M-26JAN180245-45,460,YES,0.1589,0.093,0.0659,0.025,0,-0.093,0
KXBTC15M-26JAN180245-45,480,YES,0.1786,0.123,0.0556,0.025,0,-0.123,0
KXBTC15M-26JAN180245-45,500,YES,0.1779,0.143,0.0349,0.025,0,-0.143,0
KXBTC15M-26JAN180245-45,540,YES,0.2221,0.103,0.1191,0.025,0,-0.103,0
KXBTC15M-26JAN180245-45,560,YES,0.2085,0.173,0.0355,0.025,0,-0.173,0
KXBTC15M-26JAN180245-45,580,YES,0.2179,0.143,0.0749,0.025,0,-0.143,0
KXBTC15M-26JAN180245-45,600,YES,0.2262,0.133,0.0932,0.05,0,-0.133,0
KXBTC15M-26JAN180245-45,620,YES,0.2375,0.153,0.0845,0.05,0,-0.153,0
KXBTC15M-26JAN180245-45,640,YES,0.2319,0.153,0.0789,0.05,0,-0.153,0
KXBTC15M-26JAN180300-00,120,YES,0.9939,0.883,0.1109,0.01,1,0.117,1
KXBTC15M-26JAN180300-00,140,YES,0.8732,0.843,0.0302,0.01,1,0.157,1
KXBTC15M-26JAN180300-00,180,NO,0.7606,0.183,0.0564,0.01,0,-0.183,1
KXBTC15M-26JAN180300-00,200,NO,0.758,0.183,0.059,0.01,0,-0.183,1
KXBTC15M-26JAN180300-00,220,NO,0.7743,0.163,0.0627,0.01,0,-0.163,1
KXBTC15M-26JAN180300-00,240,NO,0.7483,0.213,0.0387,0.01,0,-0.213,1
KXBTC15M-26JAN180300-00,280,NO,0.783,0.143,0.074,0.01,0,-0.143,1
KXBTC15M-26JAN180300-00,300,NO,0.7783,0.143,0.0787,0.01,0,-0.143,1
KXBTC15M-26JAN180300-00,320,NO,0.772,0.183,0.045,0.01,0,-0.183,1
KXBTC15M-26JAN180300-00,340,NO,0.7713,0.203,0.0257,0.01,0,-0.203,1
KXBTC15M-26JAN180300-00,360,NO,0.731,0.173,0.096,0.025,0,-0.173,1
KXBTC15M-26JAN180300-00,380,NO,0.7629,0.203,0.0341,0.025,0,-0.203,1
KXBTC15M-26JAN180300-00,460,NO,0.7242,0.233,0.0428,0.025,0,-0.233,1
KXBTC15M-26JAN180300-00,480,YES,0.8431,0.773,0.0701,0.025,1,0.227,1
KXBTC15M-26JAN180300-00,540,NO,0.7545,0.183,0.0625,0.025,0,-0.183,1
KXBTC15M-26JAN180300-00,560,NO,0.7823,0.133,0.0847,0.025,0,-0.133,1
KXBTC15M-26JAN180300-00,580,NO,0.759,0.143,0.098,0.025,0,-0.143,1
KXBTC15M-26JAN180300-00,600,NO,0.6831,0.203,0.1139,0.05,0,-0.203,1
KXBTC15M-26JAN180300-00,620,NO,0.6802,0.253,0.0668,0.05,0,-0.253,1
KXBTC15M-26JAN180300-00,660,NO,0.6692,0.263,0.0678,0.05,0,-0.263,1
KXBTC15M-26JAN180300-00,680,NO,0.7443,0.203,0.0527,0.05,0,-0.203,1
KXBTC15M-26JAN180300-00,700,NO,0.6833,0.233,0.0837,0.05,0,-0.233,1
KXBTC15M-26JAN180300-00,720,NO,0.7156,0.233,0.0514,0.05,0,-0.233,1
KXBTC15M-26JAN180315-15,80,NO,0.0715,0.723,0.2055,0.01,0,-0.723,1
KXBTC15M-26JAN180315-15,100,NO,0.1023,0.683,0.2147,0.01,0,-0.683,1
KXBTC15M-26JAN180315-15,120,YES,0.7241,0.403,0.3211,0.01,1,0.597,1
KXBTC15M-26JAN180315-15,140,YES,0.6233,0.443,0.1803,0.01,1,0.557,1
KXBTC15M-26JAN180315-15,160,YES,0.5977,0.443,0.1547,0.01,1,0.557,1
KXBTC15M-26JAN180315-15,180,YES,0.7155,0.443,0.2725,0.01,1,0.557,1
KXBTC15M-26JAN180315-15,200,YES,0.6049,0.443,0.1619,0.01,1,0.557,1
KXBTC15M-26JAN180315-15,220,YES,0.5925,0.573,0.0195,0.01,1,0.427,1
KXBTC15M-26JAN180315-15,240,YES,0.6547,0.493,0.1617,0.01,1,0.507,1
KXBTC15M-26JAN180315-15,260,YES,0.6955,0.503,0.1925,0.01,1,0.497,1
KXBTC15M-26JAN180315-15,280,YES,0.7084,0.483,0.2254,0.01,1,0.517,1
KXBTC15M-26JAN180315-15,320,YES,0.6256,0.483,0.1426,0.01,1,0.517,1
KXBTC15M-26JAN180315-15,340,YES,0.4262,0.353,0.0732,0.01,1,0.647,1
KXBTC15M-26JAN180315-15,380,YES,0.4027,0.323,0.0797,0.025,1,0.677,1
KXBTC15M-26JAN180315-15,400,YES,0.3544,0.293,0.0615,0.025,1,0.707,1
KXBTC15M-26JAN180315-15,420,YES,0.3629,0.323,0.0399,0.025,1,0.677,1
KXBTC15M-26JAN180315-15,440,YES,0.3529,0.243,0.1099,0.025,1,0.757,1
KXBTC15M-26JAN180315-15,480,YES,0.4016,0.363,0.0386,0.025,1,0.637,1
KXBTC15M-26JAN180315-15,540,YES,0.3556,0.303,0.0526,0.025,1,0.697,1
KXBTC15M-26JAN180315-15,560,YES,0.3926,0.303,0.0896,0.025,1,0.697,1
KXBTC15M-26JAN180315-15,580,YES,0.3991,0.313,0.0861,0.025,1,0.687,1
KXBTC15M-26JAN180315-15,600,YES,0.3989,0.313,0.0859,0.05,1,0.687,1
KXBTC15M-26JAN180315-15,680,YES,0.387,0.303,0.084,0.05,1,0.697,1
KXBTC15M-26JAN180330-30,180,YES,0.9333,0.923,0.0103,0.01,1,0.077,1
KXBTC15M-26JAN180330-30,280,YES,0.8889,0.823,0.0659,0.01,1,0.177,1
KXBTC15M-26JAN180330-30,400,YES,0.7483,0.553,0.1953,0.025,1,0.447,1
KXBTC15M-26JAN180330-30,600,NO,0.3556,0.573,0.0714,0.05,0,-0.573,1
KXBTC15M-26JAN180330-30,620,YES,0.4946,0.433,0.0616,0.05,1,0.567,1
KXBTC15M-26JAN180330-30,640,NO,0.3285,0.603,0.0685,0.05,0,-0.603,1
KXBTC15M-26JAN180330-30,660,NO,0.3466,0.603,0.0504,0.05,0,-0.603,1
KXBTC15M-26JAN180345-45,240,YES,0.9734,0.963,0.0104,0.01,1,0.037,1
KXBTC15M-26JAN180345-45,320,YES,0.9427,0.913,0.0297,0.01,1,0.087,1
KXBTC15M-26JAN180345-45,340,YES,0.9378,0.903,0.0348,0.01,1,0.097,1
KXBTC15M-26JAN180345-45,380,YES,0.9321,0.883,0.0491,0.025,1,0.117,1
KXBTC15M-26JAN180345-45,420,YES,0.7788,0.633,0.1458,0.025,1,0.367,1
KXBTC15M-26JAN180345-45,440,YES,0.6809,0.593,0.0879,0.025,1,0.407,1
KXBTC15M-26JAN180345-45,460,YES,0.6203,0.553,0.0673,0.025,1,0.447,1
KXBTC15M-26JAN180345-45,540,NO,0.746,0.203,0.051,0.025,0,-0.203,1
KXBTC15M-26JAN180345-45,580,NO,0.6702,0.233,0.0968,0.025,0,-0.233,1
KXBTC15M-26JAN180400-00,80,YES,0.981,0.933,0.048,0.01,1,0.067,1
KXBTC15M-26JAN180400-00,100,YES,0.9791,0.943,0.0361,0.01,1,0.057,1
KXBTC15M-26JAN180400-00,120,YES,0.9948,0.933,0.0618,0.01,1,0.067,1
KXBTC15M-26JAN180400-00,140,YES,0.9388,0.853,0.0858,0.01,1,0.147,1
KXBTC15M-26JAN180400-00,160,YES,0.9079,0.853,0.0549,0.01,1,0.147,1
KXBTC15M-26JAN180400-00,200,NO,0.7626,0.193,0.0444,0.01,0,-0.193,1
KXBTC15M-26JAN180400-00,220,NO,0.7387,0.193,0.0683,0.01,0,-0.193,1
KXBTC15M-26JAN180400-00,240,YES,0.7518,0.733,0.0188,0.01,1,0.267,1
KXBTC15M-26JAN180400-00,300,YES,0.8304,0.723,0.1074,0.01,1,0.277,1
KXBTC15M-26JAN180400-00,320,YES,0.8113,0.723,0.0883,0.01,1,0.277,1
KXBTC15M-26JAN180400-00,340,YES,0.832,0.723,0.109,0.01,1,0.277,1
KXBTC15M-26JAN180400-00,360,YES,0.755,0.723,0.032,0.025,1,0.277,1
KXBTC15M-26JAN180400-00,380,YES,0.7864,0.713,0.0734,0.025,1,0.287,1
KXBTC15M-26JAN180400-00,400,YES,0.7709,0.723,0.0479,0.025,1,0.277,1
KXBTC15M-26JAN180400-00,480,NO,0.667,0.283,0.05,0.025,0,-0.283,1
KXBTC15M-26JAN180400-00,520,NO,0.6894,0.273,0.0376,0.025,0,-0.273,1
KXBTC15M-26JAN180400-00,540,NO,0.6771,0.243,0.0799,0.025,0,-0.243,1
KXBTC15M-26JAN180400-00,560,NO,0.6754,0.293,0.0316,0.025,0,-0.293,1
KXBTC15M-26JAN180400-00,580,NO,0.6281,0.323,0.0489,0.025,0,-0.323,1
KXBTC15M-26JAN180400-00,600,YES,0.6516,0.573,0.0786,0.05,1,0.427,1
KXBTC15M-26JAN180400-00,620,YES,0.648,0.573,0.075,0.05,1,0.427,1
KXBTC15M-26JAN180400-00,640,YES,0.5561,0.483,0.0731,0.05,1,0.517,1
KXBTC15M-26JAN180400-00,660,YES,0.5273,0.473,0.0543,0.05,1,0.527,1
KXBTC15M-26JAN180400-00,680,YES,0.4525,0.393,0.0595,0.05,1,0.607,1
KXBTC15M-26JAN180400-00,700,YES,0.4541,0.383,0.0711,0.05,1,0.617,1
KXBTC15M-26JAN180415-15,80,NO,0.0646,0.903,0.0324,0.01,1,0.097,0
KXBTC15M-26JAN180415-15,120,NO,0.0587,0.913,0.0283,0.01,1,0.087,0
KXBTC15M-26JAN180415-15,140,YES,0.2834,0.103,0.1804,0.01,0,-0.103,0
KXBTC15M-26JAN180415-15,160,YES,0.4709,0.203,0.2679,0.01,0,-0.203,0
KXBTC15M-26JAN180415-15,180,YES,0.4853,0.353,0.1323,0.01,0,-0.353,0
KXBTC15M-26JAN180415-15,200,YES,0.4544,0.433,0.0214,0.01,0,-0.433,0
KXBTC15M-26JAN180415-15,220,YES,0.5902,0.393,0.1972,0.01,0,-0.393,0
KXBTC15M-26JAN180415-15,240,YES,0.6074,0.463,0.1444,0.01,0,-0.463,0
KXBTC15M-26JAN180415-15,260,YES,0.6343,0.393,0.2413,0.01,0,-0.393,0
KXBTC15M-26JAN180415-15,280,YES,0.6462,0.533,0.1132,0.01,0,-0.533,0
KXBTC15M-26JAN180415-15,300,YES,0.6423,0.533,0.1093,0.01,0,-0.533,0
KXBTC15M-26JAN180415-15,320,YES,0.3007,0.263,0.0377,0.01,0,-0.263,0
KXBTC15M-26JAN180415-15,340,YES,0.3488,0.243,0.1058,0.01,0,-0.243,0
KXBTC15M-26JAN180415-15,380,YES,0.397,0.303,0.094,0.025,0,-0.303,0
KXBTC15M-26JAN180415-15,400,YES,0.2744,0.183,0.0914,0.025,0,-0.183,0
KXBTC15M-26JAN180415-15,420,YES,0.2789,0.163,0.1159,0.025,0,-0.163,0
KXBTC15M-26JAN180415-15,440,YES,0.2986,0.213,0.0856,0.025,0,-0.213,0
KXBTC15M-26JAN180415-15,460,YES,0.4385,0.313,0.1255,0.025,0,-0.313,0
KXBTC15M-26JAN180415-15,480,YES,0.6013,0.543,0.0583,0.025,0,-0.543,0
KXBTC15M-26JAN180415-15,500,YES,0.5803,0.503,0.0773,0.025,0,-0.503,0
KXBTC15M-26JAN180415-15,520,YES,0.59,0.503,0.087,0.025,0,-0.503,0
KXBTC15M-26JAN180415-15,540,YES,0.5695,0.453,0.1165,0.025,0,-0.453,0
KXBTC15M-26JAN180415-15,560,YES,0.5529,0.483,0.0699,0.025,0,-0.483,0
KXBTC15M-26JAN180415-15,580,YES,0.5545,0.523,0.0315,0.025,0,-0.523,0
KXBTC15M-26JAN180415-15,600,YES,0.556,0.473,0.083,0.05,0,-0.473,0
KXBTC15M-26JAN180415-15,620,YES,0.5539,0.463,0.0909,0.05,0,-0.463,0
KXBTC15M-26JAN180415-15,660,YES,0.6004,0.503,0.0974,0.05,0,-0.503,0
KXBTC15M-26JAN180415-15,700,YES,0.5098,0.433,0.0768,0.05,0,-0.433,0
KXBTC15M-26JAN180415-15,720,YES,0.4962,0.423,0.0732,0.05,0,-0.423,0
KXBTC15M-26JAN180430-30,100,YES,0.982,0.963,0.019,0.01,1,0.037,1
KXBTC15M-26JAN180430-30,120,YES,0.9958,0.943,0.0528,0.01,1,0.057,1
KXBTC15M-26JAN180430-30,140,YES,0.9677,0.923,0.0447,0.01,1,0.077,1
KXBTC15M-26JAN180430-30,160,YES,0.9611,0.893,0.0681,0.01,1,0.107,1
KXBTC15M-26JAN180430-30,180,YES,0.9684,0.913,0.0554,0.01,1,0.087,1
KXBTC15M-26JAN180430-30,260,YES,0.9584,0.943,0.0154,0.01,1,0.057,1
KXBTC15M-26JAN180430-30,280,YES,0.9638,0.943,0.0208,0.01,1,0.057,1
KXBTC15M-26JAN180430-30,300,YES,0.9618,0.943,0.0188,0.01,1,0.057,1
KXBTC15M-26JAN180430-30,320,YES,0.9315,0.913,0.0185,0.01,1,0.087,1
KXBTC15M-26JAN180430-30,340,YES,0.8937,0.883,0.0107,0.01,1,0.117,1
KXBTC15M-26JAN180430-30,380,YES,0.8935,0.863,0.0305,0.025,1,0.137,1
KXBTC15M-26JAN180430-30,460,YES,0.9017,0.863,0.0387,0.025,1,0.137,1
KXBTC15M-26JAN180430-30,480,YES,0.8672,0.833,0.0342,0.025,1,0.167,1
KXBTC15M-26JAN180445-45,160,YES,0.9866,0.963,0.0236,0.01,1,0.037,1
KXBTC15M-26JAN180445-45,280,YES,0.9053,0.833,0.0723,0.01,1,0.167,1
KXBTC15M-26JAN180445-45,300,NO,0.8951,0.083,0.0219,0.01,0,-0.083,1
KXBTC15M-26JAN180445-45,320,NO,0.8966,0.083,0.0204,0.01,0,-0.083,1
KXBTC15M-26JAN180445-45,340,NO,0.8926,0.083,0.0244,0.01,0,-0.083,1
KXBTC15M-26JAN180445-45,380,NO,0.8498,0.103,0.0472,0.025,0,-0.103,1
KXBTC15M-26JAN180445-45,400,NO,0.8648,0.103,0.0322,0.025,0,-0.103,1
KXBTC15M-26JAN180445-45,460,NO,0.81,0.093,0.097,0.025,0,-0.093,1
KXBTC15M-26JAN180445-45,480,NO,0.828,0.103,0.069,0.025,0,-0.103,1
KXBTC15M-26JAN180445-45,500,NO,0.7549,0.143,0.1021,0.025,0,-0.143,1
KXBTC15M-26JAN180445-45,520,NO,0.7575,0.153,0.0895,0.025,0,-0.153,1
KXBTC15M-26JAN180445-45,540,NO,0.6813,0.143,0.1757,0.025,0,-0.143,1
KXBTC15M-26JAN180445-45,560,NO,0.6928,0.183,0.1242,0.025,0,-0.183,1
KXBTC15M-26JAN180445-45,580,NO,0.6955,0.183,0.1215,0.025,0,-0.183,1
KXBTC15M-26JAN180445-45,660,NO,0.7142,0.233,0.0528,0.05,0,-0.233,1
KXBTC15M-26JAN180445-45,700,NO,0.6173,0.283,0.0997,0.05,0,-0.283,1
KXBTC15M-26JAN180445-45,720,NO,0.6252,0.283,0.0918,0.05,0,-0.283,1
KXBTC15M-26JAN180500-00,520,NO,0.8188,0.143,0.0382,0.025,0,-0.143,1
KXBTC15M-26JAN180500-00,560,NO,0.7651,0.163,0.0719,0.025,0,-0.163,1
KXBTC15M-26JAN180500-00,580,NO,0.7391,0.193,0.0679,0.025,0,-0.193,1
KXBTC15M-26JAN180500-00,640,NO,0.7045,0.233,0.0625,0.05,0,-0.233,1
KXBTC15M-26JAN180500-00,660,NO,0.716,0.223,0.061,0.05,0,-0.223,1
KXBTC15M-26JAN180500-00,680,NO,0.6687,0.223,0.1083,0.05,0,-0.223,1
KXBTC15M-26JAN180500-00,700,NO,0.6424,0.243,0.1146,0.05,0,-0.243,1
KXBTC15M-26JAN180500-00,720,NO,0.6854,0.253,0.0616,0.05,0,-0.253,1
KXBTC15M-26JAN180515-15,80,YES,0.0408,0.023,0.0178,0.01,0,-0.023,0
KXBTC15M-26JAN180515-15,100,YES,0.0618,0.033,0.0288,0.01,0,-0.033,0
KXBTC15M-26JAN180515-15,120,YES,0.0407,0.013,0.0277,0.01,0,-0.013,0
KXBTC15M-26JAN180515-15,160,NO,0.0136,0.973,0.0134,0.01,1,0.027,0
KXBTC15M-26JAN180515-15,220,YES,0.0334,0.013,0.0204,0.01,0,-0.013,0
KXBTC15M-26JAN180515-15,260,YES,0.0456,0.023,0.0226,0.01,0,-0.023,0
KXBTC15M-26JAN180515-15,280,YES,0.0422,0.023,0.0192,0.01,0,-0.023,0
KXBTC15M-26JAN180515-15,300,YES,0.0536,0.043,0.0106,0.01,0,-0.043,0
KXBTC15M-26JAN180515-15,320,YES,0.0969,0.023,0.0739,0.01,0,-0.023,0
KXBTC15M-26JAN180515-15,340,YES,0.0564,0.023,0.0334,0.01,0,-0.023,0
KXBTC15M-26JAN180515-15,360,YES,0.0771,0.023,0.0541,0.025,0,-0.023,0
KXBTC15M-26JAN180515-15,380,YES,0.0708,0.023,0.0478,0.025,0,-0.023,0
KXBTC15M-26JAN180515-15,400,YES,0.059,0.033,0.026,0.025,0,-0.033,0
KXBTC15M-26JAN180515-15,420,YES,0.0715,0.033,0.0385,0.025,0,-0.033,0
KXBTC15M-26JAN180515-15,440,YES,0.0797,0.033,0.0467,0.025,0,-0.033,0
KXBTC15M-26JAN180515-15,460,YES,0.0876,0.043,0.0446,0.025,0,-0.043,0
KXBTC15M-26JAN180515-15,480,YES,0.1058,0.033,0.0728,0.025,0,-0.033,0
KXBTC15M-26JAN180515-15,500,YES,0.1134,0.023,0.0904,0.025,0,-0.023,0
KXBTC15M-26JAN180515-15,520,YES,0.098,0.033,0.065,0.025,0,-0.033,0
KXBTC15M-26JAN180515-15,540,YES,0.1666,0.023,0.1436,0.025,0,-0.023,0
KXBTC15M-26JAN180515-15,560,YES,0.1543,0.043,0.1113,0.025,0,-0.043,0
KXBTC15M-26JAN180515-15,580,YES,0.1889,0.053,0.1359,0.025,0,-0.053,0
KXBTC15M-26JAN180515-15,600,YES,0.1837,0.063,0.1207,0.05,0,-0.063,0
KXBTC15M-26JAN180515-15,620,YES,0.1978,0.053,0.1448,0.05,0,-0.053,0
KXBTC15M-26JAN180515-15,640,YES,0.195,0.073,0.122,0.05,0,-0.073,0
KXBTC15M-26JAN180515-15,660,YES,0.2543,0.093,0.1613,0.05,0,-0.093,0
KXBTC15M-26JAN180515-15,680,YES,0.3022,0.153,0.1492,0.05,0,-0.153,0
KXBTC15M-26JAN180515-15,700,YES,0.348,0.193,0.155,0.05,0,-0.193,0
KXBTC15M-26JAN180515-15,720,YES,0.3384,0.203,0.1354,0.05,0,-0.203,0
KXBTC15M-26JAN180530-30,80,YES,0.0684,0.033,0.0354,0.01,0,-0.033,0
KXBTC15M-26JAN180530-30,100,YES,0.0954,0.073,0.0224,0.01,0,-0.073,0
KXBTC15M-26JAN180530-30,140,YES,0.2736,0.073,0.2006,0.01,0,-0.073,0
KXBTC15M-26JAN180530-30,160,YES,0.3138,0.183,0.1308,0.01,0,-0.183,0
KXBTC15M-26JAN180530-30,200,YES,0.4306,0.323,0.1076,0.01,0,-0.323,0
KXBTC15M-26JAN180530-30,220,YES,0.6016,0.513,0.0886,0.01,0,-0.513,0
KXBTC15M-26JAN180530-30,240,YES,0.6186,0.523,0.0956,0.01,0,-0.523,0
KXBTC15M-26JAN180530-30,260,YES,0.6265,0.543,0.0835,0.01,0,-0.543,0
KXBTC15M-26JAN180530-30,280,YES,0.6382,0.533,0.1052,0.01,0,-0.533,0
KXBTC15M-26JAN180530-30,300,YES,0.6344,0.533,0.1014,0.01,0,-0.533,0
KXBTC15M-26JAN180530-30,320,YES,0.62,0.563,0.057,0.01,0,-0.563,0
KXBTC15M-26JAN180530-30,360,YES,0.4028,0.243,0.1598,0.025,0,-0.243,0
KXBTC15M-26JAN180530-30,400,YES,0.3794,0.233,0.1464,0.025,0,-0.233,0
KXBTC15M-26JAN180530-30,420,YES,0.2822,0.243,0.0392,0.025,0,-0.243,0
KXBTC15M-26JAN180530-30,460,YES,0.3089,0.233,0.0759,0.025,0,-0.233,0
KXBTC15M-26JAN180530-30,480,YES,0.3377,0.263,0.0747,0.025,0,-0.263,0
KXBTC15M-26JAN180530-30,500,YES,0.3167,0.283,0.0337,0.025,0,-0.283,0
KXBTC15M-26JAN180530-30,520,YES,0.3771,0.303,0.0741,0.025,0,-0.303,0
KXBTC15M-26JAN180530-30,560,YES,0.4445,0.303,0.1415,0.025,0,-0.303,0
KXBTC15M-26JAN180530-30,580,YES,0.3402,0.283,0.0572,0.025,0,-0.283,0
KXBTC15M-26JAN180530-30,600,YES,0.3512,0.233,0.1182,0.05,0,-0.233,0
KXBTC15M-26JAN180530-30,620,YES,0.3465,0.283,0.0635,0.05,0,-0.283,0
KXBTC15M-26JAN180530-30,680,YES,0.3538,0.303,0.0508,0.05,0,-0.303,0
KXBTC15M-26JAN180530-30,700,YES,0.3575,0.303,0.0545,0.05,0,-0.303,0
KXBTC15M-26JAN180545-45,120,YES,0.9959,0.973,0.0229,0.01,1,0.027,1
KXBTC15M-26JAN180545-45,140,YES,0.9889,0.963,0.0259,0.01,1,0.037,1
KXBTC15M-26JAN180545-45,160,YES,0.9589,0.923,0.0359,0.01,1,0.077,1
KXBTC15M-26JAN180545-45,180,YES,0.9215,0.883,0.0385,0.01,1,0.117,1
KXBTC15M-26JAN180545-45,200,YES,0.7872,0.763,0.0242,0.01,1,0.237,1
KXBTC15M-26JAN180545-45,300,YES,0.3932,0.293,0.1002,0.01,1,0.707,1
KXBTC15M-26JAN180545-45,320,YES,0.3551,0.333,0.0221,0.01,1,0.667,1
KXBTC15M-26JAN180545-45,360,YES,0.3962,0.323,0.0732,0.025,1,0.677,1
KXBTC15M-26JAN180545-45,420,YES,0.5935,0.543,0.0505,0.025,1,0.457,1
KXBTC15M-26JAN180545-45,460,YES,0.6729,0.603,0.0699,0.025,1,0.397,1
KXBTC15M-26JAN180545-45,560,NO,0.7599,0.213,0.0271,0.025,0,-0.213,1
KXBTC15M-26JAN180545-45,680,NO,0.6343,0.293,0.0727,0.05,0,-0.293,1
KXBTC15M-26JAN180545-45,720,NO,0.5814,0.363,0.0556,0.05,0,-0.363,1
KXBTC15M-26JAN180600-00,100,YES,0.9806,0.963,0.0176,0.01,1,0.037,1
KXBTC15M-26JAN180600-00,120,YES,0.9953,0.933,0.0623,0.01,1,0.067,1
KXBTC15M-26JAN180600-00,140,YES,0.9044,0.873,0.0314,0.01,1,0.127,1
KXBTC15M-26JAN180600-00,160,YES,0.8439,0.763,0.0809,0.01,1,0.237,1
KXBTC15M-26JAN180600-00,180,YES,0.8141,0.803,0.0111,0.01,1,0.197,1
KXBTC15M-26JAN180600-00,240,YES,0.7902,0.663,0.1272,0.01,1,0.337,1
KXBTC15M-26JAN180600-00,300,YES,0.763,0.663,0.1,0.01,1,0.337,1
KXBTC15M-26JAN180600-00,340,YES,0.7488,0.583,0.1658,0.01,1,0.417,1
KXBTC15M-26JAN180600-00,360,YES,0.7091,0.583,0.1261,0.025,1,0.417,1
KXBTC15M-26JAN180600-00,400,YES,0.48,0.373,0.107,0.025,1,0.627,1
KXBTC15M-26JAN180600-00,420,YES,0.4865,0.363,0.1235,0.025,1,0.637,1
KXBTC15M-26JAN180600-00,440,YES,0.5623,0.413,0.1493,0.025,1,0.587,1
KXBTC15M-26JAN180600-00,480,NO,0.4743,0.483,0.0427,0.025,0,-0.483,1
KXBTC15M-26JAN180600-00,500,YES,0.4014,0.373,0.0284,0.025,1,0.627,1
KXBTC15M-26JAN180600-00,520,YES,0.4711,0.373,0.0981,0.025,1,0.627,1
KXBTC15M-26JAN180600-00,540,YES,0.4777,0.363,0.1147,0.025,1,0.637,1
KXBTC15M-26JAN180600-00,560,YES,0.4751,0.393,0.0821,0.025,1,0.607,1
KXBTC15M-26JAN180600-00,580,YES,0.4199,0.373,0.0469,0.025,1,0.627,1
KXBTC15M-26JAN180600-00,600,YES,0.4199,0.313,0.1069,0.05,1,0.687,1
KXBTC15M-26JAN180600-00,620,YES,0.4752,0.373,0.1022,0.05,1,0.627,1
KXBTC15M-26JAN180600-00,640,YES,0.4699,0.403,0.0669,0.05,1,0.597,1
KXBTC15M-26JAN180600-00,660,YES,0.4783,0.403,0.0753,0.05,1,0.597,1
KXBTC15M-26JAN180600-00,700,YES,0.5028,0.393,0.1098,0.05,1,0.607,1
KXBTC15M-26JAN180600-00,720,YES,0.5287,0.453,0.0757,0.05,1,0.547,1
KXBTC15M-26JAN180615-15,80,YES,0.054,0.013,0.041,0.01,0,-0.013,0
KXBTC15M-26JAN180615-15,100,YES,0.078,0.013,0.065,0.01,0,-0.013,0
KXBTC15M-26JAN180615-15,120,YES,0.0546,0.013,0.0416,0.01,0,-0.013,0
KXBTC15M-26JAN180615-15,140,NO,0.0391,0.913,0.0479,0.01,1,0.087,0
